speaker_id,accent,word,distance,n_ref,speaker_dur,am_dur,all_dur,norm_dist
harry,Chinese,now,2.6772247338649695,6,0.36,0.34,0.39467,0.1487347
harry,Chinese,or,10.2967625445153,6,0.58,0.39333,0.45667,0.3550608
harry,Chinese,later,14.31592290730936,6,0.56,0.66333,0.383,0.4316359
harry,Chinese,used,4.9045783099961655,6,0.28,0.28333,0.27467,0.3462055
harry,Chinese,simple,5.870974212821918,6,0.32,0.24667,0.268,0.3669359
harry,Chinese,example,7.144650898889982,6,0.42,0.36667,0.40267,0.3402215
harry,Chinese,with,9.004584020070464,6,0.5,0.37667,0.45667,0.3601834
harry,Chinese,actual,8.969706765379946,6,0.44,0.37333,0.38333,0.4077139
harry,Chinese,numbers,7.737428706386037,6,0.42,0.40333,0.4,0.368449
harry,Chinese,show,4.366198518668928,6,0.28,0.23,0.22933,0.3118713
harry,Chinese,how,5.884410774923947,6,0.28,0.26,0.26533,0.4203151
harry,Chinese,each,8.407713601695756,6,0.4,0.37333,0.34,0.4203857
harry,Chinese,might,3.141867682574363,6,0.24,0.21667,0.21667,0.2618223
harry,Chinese,work,5.619923439530523,6,0.34,0.29333,0.34333,0.3305837
harry,Chinese,for,5.357161143915114,6,0.3,0.18,0.20667,0.3571441
harry,Chinese,made,3.418551940473272,6,0.2,0.22667,0.23733,0.3016369
harry,Chinese,sure,2.625075556901054,6,0.22,0.19667,0.20667,0.2386432
harry,Chinese,mention,8.725810743271241,6,0.48,0.28667,0.29867,0.3635754
harry,Chinese,wasn't,6.0049303631436866,6,0.38,0.32667,0.32533,0.316049
harry,Chinese,giving,3.999634332632045,6,0.22,0.17667,0.202,0.3636031
harry,Chinese,advice,11.799321585725467,6,0.68,0.63333,0.68933,0.3470389
harry,Chinese,just,13.623092213346624,6,0.72,0.39,0.466,0.3784192
harry,Chinese,explaining,8.692535640030522,6,0.48,0.51333,0.50467,0.3386702
harry,Chinese,options,13.88995512794903,6,0.6,0.72667,0.67933,0.3822923
harry,Chinese,they,1.5848863843234318,1,0.06,0.10333,0.18017,0.3067522
harry,Chinese,more,4.7810542045868285,1,0.26,0.03,0.11733,0.3677734
harry,Chinese,so,13.642021017826458,1,0.7,0.03333,0.17267,0.389772
harry,Chinese,walked,5.368996842600801,1,0.28,0.03333,0.152,0.3834998
harry,Chinese,through,3.836342747799272,1,0.22,0.03333,0.134,0.3487584
harry,Chinese,comparison,9.00404270014404,1,0.44,0.06333,0.25333,0.4092747
harry,Chinese,suggested,4.999196471935942,1,0.34,0.06,0.212,0.2940704
harry,Chinese,talk,3.856946443090545,1,0.24,0.04333,0.158,0.3214122
harry,Chinese,professional,8.96705132854629,1,0.4,0.07333,0.19,0.4483526
harry,Chinese,too,10.791584815189236,1,0.58,0.08333,0.35267,0.3721236
lee,Chinese,i,0.2599398471446288,6,0.08,0.07667,0.21067,0.064985
lee,Chinese,had,2.099548519297751,6,0.16,0.12667,0.11767,0.2624436
lee,Chinese,a,1.7758318297986555,6,0.14,0.08333,0.13303,0.2536903
lee,Chinese,client,5.540208076239883,6,0.3,0.33,0.35,0.3357702
lee,Chinese,who,2.6329122496302952,6,0.18,0.16333,0.22133,0.2925458
lee,Chinese,wanted,5.2324585122136,6,0.28,0.21,0.27,0.373747
lee,Chinese,to,1.4745357569529662,6,0.16,0.14667,0.20117,0.184317
lee,Chinese,open,5.266823649214404,6,0.28,0.20333,0.25867,0.3762017
lee,Chinese,retirement,5.8394810160970545,6,0.36,0.34333,0.362,0.3244156
lee,Chinese,account,13.022265886503462,6,0.7,0.40667,0.44867,0.3720647
lee,Chinese,but,6.885599676341265,6,0.36,0.38667,0.53,0.3561517
lee,Chinese,didn't,5.56230902719311,6,0.34,0.27667,0.33933,0.3271946
lee,Chinese,understand,8.66902467281009,6,0.44,0.32667,0.36267,0.3940466
lee,Chinese,the,5.734971241894136,6,0.28,0.25333,0.25377,0.4096408
lee,Chinese,difference,4.997512559959429,6,0.3,0.25667,0.28067,0.3331675
lee,Chinese,between,3.760932703154031,6,0.1,0.22333,0.24267,0.3367999
lee,Chinese,traditional,5.127638161312713,6,0.32,0.32667,0.368,0.313937
lee,Chinese,ira,10.546306188716496,6,0.54,0.44667,0.64533,0.3906039
lee,Chinese,and,9.302031324006371,6,0.68,0.55333,0.3965,0.2735892
lee,Chinese,roth,5.241610590506299,6,0.3,0.25333,0.1786,0.3494407
lee,Chinese,asked,6.012097447975177,6,0.36,0.28,0.306,0.3340054
lee,Chinese,them,1.456607850132866,6,0.16,0.15,0.26967,0.182076
lee,Chinese,some,2.745929635761444,6,0.18,0.16333,0.18333,0.3051033
lee,Chinese,questions,5.504380787232812,6,0.46,0.40667,0.401,0.2393209
lee,Chinese,about,6.163811785415672,6,0.28,0.29,0.33467,0.4250905
lee,Chinese,their,3.8041587607122422,6,0.24,0.22,0.26323,0.3170132
lee,Chinese,tax,3.698733191907562,6,0.24,0.29,0.25756,0.255085
lee,Chinese,situation,7.070874776351778,6,0.4,0.36,0.37867,0.3535437
lee,Chinese,timeline,5.954040455766701,6,0.4,0.34667,0.38067,0.297702
lee,Chinese,first,13.938307920000526,6,0.72,0.63333,0.66267,0.3871752
lee,Chinese,then,9.365547612838215,6,0.52,0.52333,0.59267,0.357919
lee,Chinese,explained,10.097410571002586,6,0.54,0.37333,0.33533,0.3739782
lee,Chinese,it,1.6825231451764089,6,0.14,0.14333,0.14,0.2347707
lee,Chinese,as,4.154254199003781,6,0.22,0.19333,0.23267,0.3776595
lee,Chinese,basically,6.783580462649115,6,0.4,0.48333,0.51267,0.2806999
lee,Chinese,pay,12.159382165865816,6,0.62,0.55333,0.45833,0.3922381
lee,Chinese,taxes,7.34534046031555,6,0.44,0.40333,0.40367,0.3338791
lee,Chinese,now,5.620499061148961,6,0.38,0.34,0.39467,0.2958157
lee,Chinese,or,6.720653646575747,6,0.46,0.39333,0.45667,0.2922023
lee,Chinese,later,14.777070012409744,6,0.72,0.66333,0.383,0.4104742
lee,Chinese,used,5.882251064859606,6,0.3,0.28333,0.27467,0.3921501
lee,Chinese,simple,5.362176795807979,6,0.3,0.24667,0.268,0.3574785
lee,Chinese,example,5.062340194799448,6,0.34,0.36667,0.40267,0.2761276
lee,Chinese,with,7.453964789312792,6,0.38,0.37667,0.45667,0.3923139
lee,Chinese,actual,6.589637051614403,6,0.36,0.37333,0.38333,0.3530163
lee,Chinese,numbers,7.972030143951667,6,0.4,0.40333,0.4,0.3953073
lee,Chinese,show,2.6576268830658463,6,0.24,0.23,0.22933,0.2214689
lee,Chinese,how,4.835846368007133,6,0.18,0.26,0.26533,0.3719882
lee,Chinese,each,6.642941951836716,6,0.28,0.37333,0.34,0.3558719
lee,Chinese,might,4.130289162695305,6,0.22,0.21667,0.21667,0.3754808
lee,Chinese,work,2.978635721940313,6,0.32,0.29333,0.34333,0.1861647
lee,Chinese,for,2.332319203484174,6,0.18,0.18,0.20667,0.2591466
lee,Chinese,made,3.747363955947293,6,0.26,0.22667,0.23733,0.2882588
lee,Chinese,sure,2.598866342956907,6,0.22,0.19667,0.20667,0.2362606
lee,Chinese,mention,5.190274249627315,6,0.32,0.28667,0.29867,0.3243921
lee,Chinese,wasn't,6.466313938870985,6,0.3,0.32667,0.32533,0.3958968
lee,Chinese,giving,4.01215143352941,6,0.22,0.17667,0.202,0.364741
lee,Chinese,advice,11.34552943356214,6,0.7,0.63333,0.68933,0.324158
lee,Chinese,just,8.502679995324813,6,0.38,0.39,0.466,0.4360349
lee,Chinese,explaining,11.030331217803347,6,0.52,0.51333,0.50467,0.4242435
lee,Chinese,options,12.25501064271677,6,0.72,0.72667,0.67933,0.3372939
ann,Chinese,i,1.3078798903865527,6,0.1,0.07667,0.21067,0.261576
ann,Chinese,had,1.2588953728747967,6,0.12,0.12667,0.11767,0.198773
ann,Chinese,a,0.5431141800205368,6,0.08,0.08333,0.13303,0.1303474
ann,Chinese,client,9.257045836467258,6,0.44,0.33,0.35,0.4207748
ann,Chinese,who,4.265336986640189,6,0.26,0.16333,0.22133,0.3281028
ann,Chinese,wanted,6.84246747317179,6,0.4,0.21,0.27,0.3421234
ann,Chinese,to,3.661869482005048,6,0.22,0.14667,0.20117,0.3328972
ann,Chinese,open,6.099629963814159,6,0.32,0.20333,0.25867,0.3812269
ann,Chinese,retirement,9.668161735046525,6,0.52,0.34333,0.362,0.3718524
ann,Chinese,account,8.32034962650763,6,0.42,0.40667,0.44867,0.3962071
ann,Chinese,but,15.74497718496588,6,0.82,0.38667,0.53,0.3840238
ann,Chinese,didn't,8.478616066117633,6,0.46,0.27667,0.33933,0.3686355
ann,Chinese,understand,7.952901099227318,6,0.46,0.32667,0.36267,0.3457783
ann,Chinese,the,4.686369013120541,6,0.3,0.25333,0.25377,0.3124246
ann,Chinese,difference,4.964647831562194,6,0.36,0.25667,0.28067,0.2758138
ann,Chinese,between,5.785028295972744,6,0.28,0.22333,0.24267,0.4132163
ann,Chinese,traditional,8.935868804741284,6,0.48,0.32667,0.368,0.3723279
ann,Chinese,ira,12.292749331449032,6,0.66,0.44667,0.64533,0.3725076
ann,Chinese,and,14.457082483708747,6,0.76,0.55333,0.3965,0.3804495
ann,Chinese,roth,4.8403582538904475,6,0.34,0.25333,0.1786,0.284727
ann,Chinese,asked,5.369688493336792,6,0.32,0.28,0.306,0.3356055
ann,Chinese,them,3.1064009955885594,6,0.18,0.15,0.26967,0.3451557
ann,Chinese,some,3.767646856819471,6,0.22,0.16333,0.18333,0.3425134
ann,Chinese,questions,9.728066428496811,6,0.52,0.40667,0.401,0.3741564
ann,Chinese,about,11.561354055387854,6,0.56,0.29,0.33467,0.4129055
ann,Chinese,their,8.778496005436779,6,0.48,0.22,0.26323,0.3657707
ann,Chinese,tax,8.128140872239511,6,0.46,0.29,0.25756,0.3533974
ann,Chinese,situation,7.785723075066403,6,0.46,0.36,0.37867,0.3385097
ann,Chinese,timeline,8.868332197285923,6,0.5,0.34667,0.38067,0.3547333
ann,Chinese,first,14.606458156971629,6,0.76,0.63333,0.66267,0.3843805
ann,Chinese,then,15.21982625348563,6,0.78,0.52333,0.59267,0.390252
ann,Chinese,explained,11.105060509434503,6,0.56,0.37333,0.33533,0.3966093
ann,Chinese,it,3.686500264291342,6,0.22,0.14333,0.14,0.3351364
ann,Chinese,as,4.58738704279234,6,0.26,0.19333,0.23267,0.3528759
ann,Chinese,basically,15.535261597396264,6,0.82,0.48333,0.51267,0.3789088
ann,Chinese,pay,13.734793940787862,6,0.68,0.55333,0.45833,0.4039645
ann,Chinese,taxes,5.169896119371146,6,0.42,0.40333,0.40367,0.2461855
ann,Chinese,now,6.773830380108671,6,0.42,0.34,0.39467,0.3225634
ann,Chinese,or,10.125489102268237,6,0.54,0.39333,0.45667,0.3750181
ann,Chinese,later,11.272052743345323,6,0.6,0.66333,0.383,0.3398609
ann,Chinese,used,5.890061662698282,6,0.3,0.28333,0.27467,0.3926708
ann,Chinese,simple,5.306241726982782,6,0.36,0.24667,0.268,0.2947912
ann,Chinese,example,12.929742603719305,6,0.68,0.36667,0.40267,0.3802865
ann,Chinese,with,11.909934152862752,6,0.64,0.37667,0.45667,0.3721854
ann,Chinese,actual,7.592011417930643,6,0.5,0.37333,0.38333,0.3036805
ann,Chinese,numbers,11.48026735280277,6,0.56,0.40333,0.4,0.4100095
ann,Chinese,show,4.319584350456867,6,0.26,0.23,0.22933,0.3322757
ann,Chinese,how,4.226573746969479,6,0.26,0.26,0.26533,0.3251211
ann,Chinese,each,7.38183224080245,6,0.36,0.37333,0.34,0.3954553
ann,Chinese,might,5.360990359800854,6,0.3,0.21667,0.21667,0.3573994
ann,Chinese,work,7.35295195189344,6,0.4,0.29333,0.34333,0.3676476
ann,Chinese,for,5.27917499350589,6,0.28,0.18,0.20667,0.3770839
ann,Chinese,made,7.065214227217734,6,0.4,0.22667,0.23733,0.3532607
ann,Chinese,sure,3.1303137290062324,6,0.18,0.19667,0.20667,0.318337
ann,Chinese,mention,5.9517111938546945,6,0.28,0.28667,0.29867,0.4152357
ann,Chinese,wasn't,8.16079053113792,6,0.46,0.32667,0.32533,0.354817
ann,Chinese,giving,5.5642441042816,6,0.3,0.17667,0.202,0.3709496
ann,Chinese,advice,12.763001636063462,6,0.62,0.63333,0.68933,0.4030422
ann,Chinese,just,18.33083096415054,6,0.94,0.39,0.466,0.3900177
ann,Chinese,explaining,12.247266685522744,6,0.56,0.51333,0.50467,0.4374024
ann,Chinese,options,13.62660938152824,6,0.5,0.72667,0.67933,0.3750443
ann,Chinese,more,4.111152800527845,1,0.22,0.03,0.11733,0.3737412
ann,Chinese,so,6.922544963671754,1,0.4,0.03333,0.17267,0.3461272
ann,Chinese,walked,5.221096131948434,1,0.3,0.03333,0.152,0.3480731
ann,Chinese,through,5.540625491074128,1,0.34,0.03333,0.134,0.3259191
ann,Chinese,comparison,11.15732423636982,1,0.6,0.06333,0.25333,0.3719108
ann,Chinese,suggested,6.765900571408804,1,0.42,0.06,0.212,0.3221857
ann,Chinese,talk,5.930089475640241,1,0.32,0.04333,0.158,0.3706306
ann,Chinese,professional,9.07420516205214,1,0.38,0.07333,0.19,0.4775897
ann,Chinese,too,21.833579317594538,1,1.14,0.08333,0.35267,0.3830453
ziyu,Chinese,i,0.2654149365193362,6,0.08,0.07667,0.21067,0.0663537
ziyu,Chinese,had,3.161059209637489,6,0.18,0.12667,0.11767,0.3512288
ziyu,Chinese,a,0.8733301433160713,6,0.1,0.08333,0.13303,0.174666
ziyu,Chinese,client,7.5991667452568095,6,0.38,0.33,0.35,0.3999561
ziyu,Chinese,who,3.2834863819095848,6,0.24,0.16333,0.22133,0.2736239
ziyu,Chinese,wanted,5.23870283296625,6,0.3,0.21,0.27,0.3492469
ziyu,Chinese,to,1.5641123357828668,6,0.14,0.14667,0.20117,0.213288
ziyu,Chinese,open,5.349817317929098,6,0.3,0.20333,0.25867,0.3566545
ziyu,Chinese,retirement,8.1397649517939,6,0.46,0.34333,0.362,0.3539028
ziyu,Chinese,account,8.84069898887232,6,0.58,0.40667,0.44867,0.3048517
ziyu,Chinese,but,13.10224339935042,6,0.7,0.38667,0.53,0.3743498
ziyu,Chinese,didn't,7.431393284132421,6,0.4,0.27667,0.33933,0.3715697
ziyu,Chinese,understand,6.931512657084428,6,0.38,0.32667,0.36267,0.3648165
ziyu,Chinese,the,7.136995075324278,6,0.38,0.25333,0.25377,0.3756313
ziyu,Chinese,difference,4.935997079446696,6,0.36,0.25667,0.28067,0.2742221
ziyu,Chinese,between,4.4995208768525705,6,0.2,0.22333,0.24267,0.4029422
ziyu,Chinese,traditional,6.150295522731554,6,0.38,0.32667,0.368,0.3236998
ziyu,Chinese,ira,10.127437535968156,6,0.52,0.44667,0.64533,0.3895168
ziyu,Chinese,and,10.129261929304812,6,0.54,0.55333,0.3965,0.3661179
ziyu,Chinese,roth,6.756797694352032,6,0.42,0.25333,0.1786,0.3217523
ziyu,Chinese,asked,5.38924870668028,6,0.32,0.28,0.306,0.336828
ziyu,Chinese,them,3.194871397777075,6,0.24,0.15,0.26967,0.2662393
ziyu,Chinese,some,6.825760458725536,6,0.38,0.16333,0.18333,0.3592506
ziyu,Chinese,questions,9.094835061518944,6,0.5,0.40667,0.401,0.3637934
ziyu,Chinese,about,8.945630318570535,6,0.48,0.29,0.33467,0.3727346
ziyu,Chinese,their,5.733706550383388,6,0.36,0.22,0.26323,0.3185393
ziyu,Chinese,tax,4.305834158696242,6,0.26,0.29,0.25756,0.2969541
ziyu,Chinese,situation,6.986047280175438,6,0.42,0.36,0.37867,0.3326689
ziyu,Chinese,timeline,5.8887716563799115,6,0.38,0.34667,0.38067,0.3099354
ziyu,Chinese,first,13.909782105809343,6,0.72,0.63333,0.66267,0.3863828
ziyu,Chinese,then,11.737633271501537,6,0.6,0.52333,0.59267,0.3912544
ziyu,Chinese,explained,29.877026776368144,6,1.48,0.37333,0.33533,0.4037436
ziyu,Chinese,it,2.890635803413056,6,0.2,0.14333,0.14,0.2890636
ziyu,Chinese,as,3.8103543114910825,6,0.24,0.19333,0.23267,0.3175295
ziyu,Chinese,basically,10.25521617680228,6,0.44,0.48333,0.51267,0.4243538
ziyu,Chinese,pay,12.887230496149243,6,0.64,0.55333,0.45833,0.402726
ziyu,Chinese,taxes,8.655017605073626,6,0.46,0.40333,0.40367,0.3763051
ziyu,Chinese,now,10.386349552746262,6,0.6,0.34,0.39467,0.3462117
ziyu,Chinese,or,7.344786066482791,6,0.32,0.39333,0.45667,0.3734637
ziyu,Chinese,later,17.16126741196628,6,0.86,0.66333,0.383,0.3990992
ziyu,Chinese,used,3.5995711523748937,6,0.26,0.28333,0.27467,0.2540874
ziyu,Chinese,simple,5.36014217020313,6,0.3,0.24667,0.268,0.3573428
ziyu,Chinese,example,8.980358284018495,6,0.5,0.36667,0.40267,0.3592143
ziyu,Chinese,with,29.079500855716315,6,1.44,0.37667,0.45667,0.403882
ziyu,Chinese,actual,8.477601253953937,6,0.46,0.37333,0.38333,0.3685914
ziyu,Chinese,numbers,7.760949663565178,6,0.42,0.40333,0.4,0.369569
ziyu,Chinese,show,5.257134237081101,6,0.3,0.23,0.22933,0.3504756
ziyu,Chinese,how,19.432863925771997,6,0.96,0.26,0.26533,0.4048513
ziyu,Chinese,each,7.938834800318621,6,0.44,0.37333,0.34,0.3608561
ziyu,Chinese,might,3.13554278259721,6,0.24,0.21667,0.21667,0.2612952
ziyu,Chinese,work,8.373954560865615,6,0.46,0.29333,0.34333,0.364085
ziyu,Chinese,for,5.265607884550925,6,0.28,0.18,0.20667,0.3761148
ziyu,Chinese,made,3.372690463523206,6,0.2,0.22667,0.23733,0.2975903
ziyu,Chinese,sure,2.5957726091334457,6,0.22,0.19667,0.20667,0.2359793
ziyu,Chinese,mention,5.188718542453063,6,0.32,0.28667,0.29867,0.3242949
ziyu,Chinese,wasn't,4.263174581798096,6,0.36,0.32667,0.32533,0.236843
ziyu,Chinese,giving,4.679704496521535,6,0.26,0.17667,0.202,0.3599773
ziyu,Chinese,advice,15.451882321737036,6,0.74,0.63333,0.68933,0.4176184
ziyu,Chinese,just,7.5774027142820755,6,0.34,0.39,0.466,0.3885848
ziyu,Chinese,explaining,11.321124196849487,6,0.54,0.51333,0.50467,0.4193009
ziyu,Chinese,options,19.404884619579608,6,1.0,0.72667,0.67933,0.3880977
ziyu,Chinese,they,1.6527390768092898,1,0.04,0.10333,0.18017,0.319885
ziyu,Chinese,more,4.106342272975358,1,0.22,0.03,0.11733,0.3733038
ziyu,Chinese,so,12.148884156193766,1,0.56,0.03333,0.17267,0.4338887
ziyu,Chinese,walked,8.176896825367418,1,0.46,0.03333,0.152,0.3555173
ziyu,Chinese,through,6.101446387019105,1,0.32,0.03333,0.134,0.3813404
ziyu,Chinese,comparison,11.552821602440504,1,0.62,0.06333,0.25333,0.3726717
ziyu,Chinese,suggested,10.68704944304222,1,0.62,0.06,0.212,0.3447435
ziyu,Chinese,talk,4.7455272174866225,1,0.18,0.04333,0.158,0.5272808
