speaker_id,accent,word,distance,n_ref,speaker_dur,am_dur,all_dur,norm_dist
keith,Chinese,me,1.924529419699663,6,0.26,0.15,0.15933,0.1480407
keith,Chinese,through,2.384092337665794,6,0.28,0.22667,0.22267,0.1702923
keith,Chinese,thinking,5.092803320274871,6,0.44,0.32667,0.36,0.2314911
keith,Chinese,so,13.077771084505072,6,0.72,0.39,0.514,0.3632714
keith,Chinese,could,1.5285748636751857,6,0.2,0.14333,0.16867,0.1528575
keith,Chinese,understand,5.072392331708728,6,0.44,0.36667,0.40533,0.2305633
keith,Chinese,better,5.546574086039036,6,0.48,0.41,0.468,0.2311073
keith,Chinese,then,1.6778659184270366,6,0.12,0.17667,0.30067,0.1899471
keith,Chinese,we,1.1669632651729118,6,0.18,0.19333,0.17367,0.1207203
keith,Chinese,talked,2.2676074884995163,6,0.32,0.27667,0.314,0.1417255
keith,Chinese,some,1.660394337471226,6,0.2,0.24333,0.252,0.1364708
keith,Chinese,scenarios,16.001291546321884,6,0.76,0.77667,0.762,0.4120504
keith,Chinese,like,10.002726971530285,6,0.44,0.57333,0.56467,0.3489323
keith,Chinese,what,2.0451647676417273,6,0.18,0.25,0.36333,0.1636132
keith,Chinese,would,1.275749670228483,6,0.2,0.14,0.17133,0.127575
keith,Chinese,happen,4.42646291100544,6,0.34,0.26333,0.284,0.2603802
keith,Chinese,if,2.0153134654421927,6,0.18,0.26,0.274,0.1550241
keith,Chinese,dropped,16.836534831685583,6,0.86,0.64333,0.684,0.3915473
keith,Chinese,knew,1.6264735480160262,3,0.24,0.11,0.164,0.1355395
keith,Chinese,the,1.6063872385623137,3,0.24,0.07667,0.13133,0.1338656
keith,Chinese,well,11.4046667374178,3,0.62,0.24,0.35333,0.3678925
keith,Chinese,but,8.589231659078596,2,0.36,0.16,0.30033,0.4771795
keith,Chinese,explained,6.333567592250276,2,0.58,0.11667,0.306,0.2183989
keith,Chinese,was,12.99379281027196,2,0.54,0.25667,0.38067,0.4812516
keith,Chinese,managing,6.928967729511255,2,0.58,0.14333,0.31267,0.2389299
keith,Chinese,ended,4.877772321647262,2,0.38,0.10667,0.17867,0.2567249
keith,Chinese,up,1.580322276614715,2,0.24,0.06667,0.12933,0.1316935
keith,Chinese,compromising,22.659523911014603,2,1.18,0.27333,0.56533,0.3840597
keith,Chinese,kept,1.5085740595713673,1,0.3,0.04667,0.15467,0.1005716
keith,Chinese,bigger,7.156544601755999,1,0.5,0.05667,0.13333,0.2862618
keith,Chinese,position,6.961200702053088,1,0.54,0.08,0.22133,0.2578222
keith,Chinese,than,0.1046855237710848,1,0.44,0.07333,0.21067,0.0047584
keith,Chinese,suggested,16.12609568571446,1,0.82,0.12,0.32733,0.3933194
keith,Chinese,not,1.8231264934222704,1,0.24,0.03333,0.128,0.1519272
keith,Chinese,as,0.1000065317920287,1,0.34,0.05667,0.184,0.0058827
keith,Chinese,concentrated,13.5101963925253,1,0.68,0.1,0.25867,0.3973587
keith,Chinese,appreciated,15.85743012360992,1,0.86,0.10333,0.2469,0.3687774
keith,Chinese,listened,13.225596365113118,1,0.48,0.12667,0.24483,0.5510665
harry,Chinese,i,1.140941892904933,6,0.04,0.17333,0.15286,0.1316471
harry,Chinese,had,0.9839947973660672,6,0.18,0.15333,0.16167,0.1093328
harry,Chinese,a,1.372690598323237,6,0.08,0.12333,0.14,0.2225985
harry,Chinese,client,5.165722140692009,6,0.4,0.38,0.37067,0.2582861
harry,Chinese,who,15.914372959398111,6,0.74,0.20667,0.244,0.4301182
harry,Chinese,wanted,5.185408394033105,6,0.42,0.29,0.342,0.2469242
harry,Chinese,to,2.3430654472336907,6,0.3,0.21667,0.201,0.1562044
harry,Chinese,put,2.6681336699342,6,0.28,0.22333,0.202,0.190581
harry,Chinese,lot,1.7561193127683803,6,0.26,0.16333,0.2,0.1350861
harry,Chinese,of,0.9079489268855608,6,0.14,0.11667,0.195,0.129707
harry,Chinese,their,2.453073049058063,6,0.26,0.18,0.22889,0.1886979
harry,Chinese,portfolio,4.859496534278274,6,0.44,0.37333,0.42133,0.2208862
harry,Chinese,in,5.086050982922774,6,0.44,0.48333,0.38533,0.2104573
harry,Chinese,one,1.9430161631460583,6,0.26,0.22,0.278,0.1494628
harry,Chinese,tech,1.3360311064949115,6,0.3,0.26,0.322,0.0890687
harry,Chinese,stock,19.126380521729704,6,0.86,0.21667,0.287,0.4447995
harry,Chinese,because,15.65219875006894,6,0.78,0.61667,0.592,0.4013384
harry,Chinese,they,1.5028479583841925,6,0.16,0.20333,0.17467,0.1478211
harry,Chinese,worked,1.8661162687393276,6,0.28,0.28,0.31034,0.133294
harry,Chinese,that,1.7604669518151603,6,0.18,0.09667,0.18733,0.1956074
harry,Chinese,industry,6.6889017279884255,6,0.54,0.38,0.354,0.2477371
harry,Chinese,and,7.564345025029233,6,0.58,0.35,0.43667,0.2608395
harry,Chinese,felt,2.213444951157659,6,0.28,0.2,0.27967,0.1581032
harry,Chinese,confident,6.946184334070156,6,0.58,0.44333,0.48667,0.2395236
harry,Chinese,about,5.089424478861562,6,0.42,0.28667,0.25633,0.2423535
harry,Chinese,it,5.74493545955398,6,0.48,0.35,0.35627,0.2393723
harry,Chinese,recommended,2.5719968413765613,6,0.44,0.41,0.43933,0.1169089
harry,Chinese,more,7.2602944140303585,6,0.56,0.40333,0.47667,0.2592962
harry,Chinese,diversification,16.92300685578149,6,0.86,0.63333,0.64733,0.3935583
harry,Chinese,based,17.083946578836635,6,0.88,0.58333,0.73467,0.3882715
harry,Chinese,on,2.623450744080081,6,0.3,0.26333,0.304,0.1748967
harry,Chinese,risk,1.5445512008628377,6,0.22,0.24333,0.326,0.1269494
harry,Chinese,tolerance,15.462355540119086,6,0.78,0.69667,0.73067,0.3964707
harry,Chinese,pushed,1.8426966586047315,6,0.3,0.26333,0.29133,0.1228464
harry,Chinese,back,5.07296336709485,6,0.38,0.27667,0.298,0.2669981
harry,Chinese,good,3.626117579227932,6,0.32,0.21667,0.29333,0.2266323
harry,Chinese,insight,17.75247294436512,6,0.92,0.61667,0.73793,0.3859233
harry,Chinese,instead,4.089690338100051,6,0.22,0.25667,0.26133,0.3186772
harry,Chinese,just,2.192456167991437,6,0.3,0.13333,0.204,0.1461637
harry,Chinese,agreeing,5.274896954109333,6,0.46,0.31333,0.49067,0.2293433
harry,Chinese,or,5.432315647539366,6,0.36,0.40333,0.406,0.269371
harry,Chinese,arguing,9.468242604894792,6,0.66,0.66,0.65333,0.2869164
harry,Chinese,asked,3.26969346712257,6,0.26,0.32,0.32667,0.2043558
harry,Chinese,them,0.7354169992045838,6,0.18,0.15,0.16,0.081713
harry,Chinese,walk,2.2757657127453084,6,0.3,0.20333,0.24533,0.1517177
harry,Chinese,me,0.9486876704051728,6,0.18,0.15,0.15933,0.1054097
harry,Chinese,through,2.052812838593631,6,0.26,0.22667,0.22267,0.1579087
harry,Chinese,thinking,4.857313333987416,6,0.38,0.32667,0.36,0.2556481
harry,Chinese,so,20.536256784135684,6,1.02,0.39,0.514,0.4026717
harry,Chinese,could,1.4544949625886503,6,0.2,0.14333,0.16867,0.1454495
harry,Chinese,understand,5.027833524840787,6,0.38,0.36667,0.40533,0.2646228
harry,Chinese,better,10.585051427148656,6,0.62,0.41,0.468,0.3414533
harry,Chinese,then,1.8334775827209175,6,0.04,0.17667,0.30067,0.2075635
harry,Chinese,we,1.5648026898828913,6,0.2,0.19333,0.17367,0.1564803
harry,Chinese,talked,4.373662574422472,6,0.34,0.27667,0.314,0.2572743
harry,Chinese,some,2.1735839566897055,6,0.26,0.24333,0.252,0.1671988
harry,Chinese,scenarios,16.83587486244019,6,0.9,0.77667,0.762,0.3741306
harry,Chinese,like,17.76441069383955,6,0.84,0.57333,0.56467,0.4229622
harry,Chinese,what,16.163478048509308,6,0.78,0.25,0.36333,0.4144482
harry,Chinese,would,0.7047274537024784,6,0.14,0.14,0.17133,0.1006754
harry,Chinese,happen,2.128248409068637,6,0.3,0.26333,0.284,0.1418832
harry,Chinese,if,4.376703618440074,6,0.44,0.26,0.274,0.1989411
harry,Chinese,dropped,17.411035141685797,6,0.9,0.64333,0.684,0.3869119
harry,Chinese,acknowledged,5.444944324218994,3,0.34,0.20667,0.29143,0.3202908
harry,Chinese,knew,1.6720324842716037,3,0.22,0.11,0.164,0.152003
harry,Chinese,the,1.4165247368156093,3,0.2,0.07667,0.13133,0.1416525
harry,Chinese,well,6.00948434401167,3,0.48,0.24,0.35333,0.2503952
harry,Chinese,but,18.54416723740163,2,0.88,0.16,0.30033,0.4214583
harry,Chinese,explained,4.937446490340865,2,0.42,0.11667,0.306,0.2351165
harry,Chinese,was,13.052422966411102,2,0.58,0.25667,0.38067,0.4500836
harry,Chinese,managing,16.99888565878367,2,0.92,0.14333,0.31267,0.369541
harry,Chinese,ended,3.63172337679668,2,0.32,0.10667,0.17867,0.2269827
harry,Chinese,up,3.474274199459336,2,0.32,0.06667,0.12933,0.2171421
harry,Chinese,compromising,25.962353295585345,2,1.36,0.27333,0.56533,0.3817993
harry,Chinese,kept,1.6615478664345409,1,0.24,0.04667,0.15467,0.1384623
harry,Chinese,bigger,0.0296756548351897,1,0.34,0.05667,0.13333,0.0017456
harry,Chinese,position,6.836524630730699,1,0.54,0.08,0.22133,0.2532046
harry,Chinese,than,4.995614300740075,1,0.38,0.07333,0.21067,0.2629271
harry,Chinese,suggested,13.937704111440652,1,0.66,0.12,0.32733,0.4223547
harry,Chinese,not,1.51199631062406,1,0.16,0.03333,0.128,0.1889995
harry,Chinese,as,4.440499498043592,1,0.16,0.05667,0.184,0.5550624
harry,Chinese,concentrated,7.6890509362878925,1,0.5,0.1,0.25867,0.307562
harry,Chinese,appreciated,12.497984290176133,1,0.64,0.10333,0.2469,0.390562
harry,Chinese,listened,13.429967471450093,1,0.6,0.12667,0.24483,0.4476656
lee,Chinese,i,1.5142477136932564,6,0.08,0.17333,0.15286,0.1747209
lee,Chinese,had,1.0914496981608877,6,0.18,0.15333,0.16167,0.1212722
lee,Chinese,a,1.0526892778712085,6,0.12,0.12333,0.14,0.1707064
lee,Chinese,client,4.247891839322105,6,0.32,0.38,0.37067,0.2235733
lee,Chinese,who,1.4514509470806634,6,0.22,0.20667,0.244,0.1319501
lee,Chinese,wanted,2.42803011913438,6,0.26,0.29,0.342,0.1674504
lee,Chinese,to,1.69378045494959,6,0.16,0.21667,0.201,0.156349
lee,Chinese,put,1.857942350170099,6,0.18,0.22333,0.202,0.1663829
lee,Chinese,lot,1.4245070096068506,6,0.2,0.16333,0.2,0.1424507
lee,Chinese,of,0.5770236769442442,6,0.12,0.11667,0.195,0.0961706
lee,Chinese,their,2.265773220795614,6,0.22,0.18,0.22889,0.2059794
lee,Chinese,portfolio,3.0885940741191895,6,0.4,0.37333,0.42133,0.1544297
lee,Chinese,in,5.069901214672141,6,0.44,0.48333,0.38533,0.209789
lee,Chinese,one,1.8087616138422824,6,0.2,0.22,0.278,0.1644329
lee,Chinese,tech,1.679334841747073,6,0.24,0.26,0.322,0.1291796
lee,Chinese,stock,2.06236643151077,6,0.28,0.21667,0.287,0.1473119
lee,Chinese,because,9.698183255237558,6,0.26,0.61667,0.592,0.3145357
lee,Chinese,they,2.1409047690946044,6,0.28,0.20333,0.17467,0.1529218
lee,Chinese,worked,2.382251850547478,6,0.3,0.28,0.31034,0.1588168
lee,Chinese,that,1.1505915019625694,6,0.16,0.09667,0.18733,0.1438239
lee,Chinese,industry,5.773538830260587,6,0.48,0.38,0.354,0.2405641
lee,Chinese,and,6.35594403298958,6,0.52,0.35,0.43667,0.2444594
lee,Chinese,felt,1.6849626670518656,6,0.24,0.2,0.27967,0.1404136
lee,Chinese,confident,6.37575752616731,6,0.54,0.44333,0.48667,0.2361392
lee,Chinese,about,2.079990174711156,6,0.28,0.28667,0.25633,0.1451156
lee,Chinese,it,5.157058580425494,6,0.42,0.35,0.35627,0.2455742
lee,Chinese,recommended,2.559295243961179,6,0.44,0.41,0.43933,0.1163316
lee,Chinese,more,11.319720872036052,6,0.62,0.40333,0.47667,0.3651523
lee,Chinese,diversification,13.345699962230409,6,0.66,0.63333,0.64733,0.4044152
lee,Chinese,based,16.607024724731676,6,0.86,0.58333,0.73467,0.3862099
lee,Chinese,on,2.711898785486985,6,0.26,0.26333,0.304,0.205967
lee,Chinese,risk,1.704810641977894,6,0.24,0.24333,0.326,0.1401214
lee,Chinese,tolerance,12.116647367305156,6,0.68,0.69667,0.73067,0.3478463
lee,Chinese,pushed,3.504008482819889,6,0.32,0.26333,0.29133,0.2190005
lee,Chinese,back,2.6286535932393007,6,0.3,0.27667,0.298,0.1752436
lee,Chinese,good,1.7552272372982365,6,0.26,0.21667,0.29333,0.1350175
lee,Chinese,insight,11.306022572372248,6,0.68,0.61667,0.73793,0.3325301
lee,Chinese,instead,3.3565185776372917,6,0.14,0.25667,0.26133,0.2615469
lee,Chinese,just,1.8337034133649988,6,0.22,0.13333,0.204,0.1667003
lee,Chinese,agreeing,4.902117136735735,6,0.44,0.31333,0.49067,0.2228235
lee,Chinese,or,5.067350982270257,6,0.3,0.40333,0.406,0.2512736
lee,Chinese,arguing,11.328757154430102,6,0.5,0.66,0.65333,0.3432957
lee,Chinese,asked,4.057530563945383,6,0.38,0.32,0.32667,0.2135542
lee,Chinese,them,0.7429269730796837,6,0.18,0.15,0.16,0.0825474
lee,Chinese,walk,1.6209191675686343,6,0.24,0.20333,0.24533,0.1350766
lee,Chinese,me,0.8508266645707144,6,0.1,0.15,0.15933,0.1134436
lee,Chinese,through,1.7700077570845272,6,0.22,0.22667,0.22267,0.1561772
lee,Chinese,thinking,3.579109951443631,6,0.26,0.32667,0.36,0.2191292
lee,Chinese,so,5.198773401498257,6,0.46,0.39,0.514,0.2260336
lee,Chinese,could,0.7567017970779785,6,0.12,0.14333,0.16867,0.1055863
lee,Chinese,understand,5.554684699205269,6,0.46,0.36667,0.40533,0.241508
lee,Chinese,better,5.631108938628626,6,0.48,0.41,0.468,0.2346295
lee,Chinese,then,1.7230085873029275,6,0.1,0.17667,0.30067,0.1950576
lee,Chinese,we,5.110731214002165,6,0.4,0.19333,0.17367,0.2555366
lee,Chinese,talked,4.5842067579215415,6,0.36,0.27667,0.314,0.2546782
lee,Chinese,some,2.3798198555969448,6,0.22,0.24333,0.252,0.1956016
lee,Chinese,scenarios,13.353630146803056,6,0.72,0.77667,0.762,0.3438703
lee,Chinese,like,10.209156748135372,6,0.46,0.57333,0.56467,0.3561334
lee,Chinese,what,5.022138966894068,6,0.4,0.25,0.36333,0.2511069
lee,Chinese,would,0.8126060279109749,6,0.16,0.14,0.17133,0.1015758
lee,Chinese,happen,2.6672970903273185,6,0.3,0.26333,0.284,0.1778198
lee,Chinese,if,3.4632909783705728,6,0.3,0.26,0.274,0.2308861
lee,Chinese,dropped,11.307824898782732,6,0.66,0.64333,0.684,0.3426614
lee,Chinese,acknowledged,5.044719810468597,3,0.44,0.20667,0.29143,0.2293054
lee,Chinese,knew,1.1601870072640952,3,0.2,0.11,0.164,0.1160187
lee,Chinese,the,0.6522471422140653,3,0.14,0.07667,0.13133,0.0931782
lee,Chinese,well,6.076629255018883,3,0.48,0.24,0.35333,0.2531929
ann,Chinese,i,1.5086245119179422,6,0.08,0.17333,0.15286,0.1740721
ann,Chinese,had,0.6651394212577538,6,0.14,0.15333,0.16167,0.0867573
ann,Chinese,a,1.3899756177620228,6,0.08,0.12333,0.14,0.2254015
ann,Chinese,client,6.1258255401799575,6,0.48,0.38,0.37067,0.2552427
ann,Chinese,who,2.0062352585726946,6,0.28,0.20667,0.244,0.1433025
ann,Chinese,wanted,5.585122551072196,6,0.46,0.29,0.342,0.2428314
ann,Chinese,to,2.1287583597542183,6,0.22,0.21667,0.201,0.1935235
ann,Chinese,put,2.3735470441657314,6,0.22,0.22333,0.202,0.2125565
ann,Chinese,lot,3.394223256914987,6,0.32,0.16333,0.2,0.212139
ann,Chinese,of,0.8833728596616717,6,0.14,0.11667,0.195,0.1261961
ann,Chinese,their,1.7320069824081197,6,0.16,0.18,0.22889,0.1924452
ann,Chinese,portfolio,4.9193113002929385,6,0.44,0.37333,0.42133,0.2236051
ann,Chinese,in,12.019462713496123,6,0.66,0.48333,0.38533,0.3642261
ann,Chinese,one,6.698610399564756,6,0.52,0.22,0.278,0.2576389
ann,Chinese,tech,4.521285133362237,6,0.34,0.26,0.322,0.2659579
ann,Chinese,stock,2.0143443626106694,6,0.28,0.21667,0.287,0.1438817
ann,Chinese,because,19.741375630399055,6,1.0,0.61667,0.592,0.3948275
ann,Chinese,they,2.674306492688474,6,0.3,0.20333,0.17467,0.1782871
ann,Chinese,worked,5.099877892233482,6,0.38,0.28,0.31034,0.2684146
ann,Chinese,that,2.705993949643559,6,0.22,0.09667,0.18733,0.2459994
ann,Chinese,industry,7.24684534877963,6,0.58,0.38,0.354,0.2498912
ann,Chinese,and,16.187148000518786,6,0.8,0.35,0.43667,0.4046787
ann,Chinese,felt,4.991603493158096,6,0.36,0.2,0.27967,0.2773113
ann,Chinese,confident,11.831164522132964,6,0.7,0.44333,0.48667,0.3380333
ann,Chinese,about,6.009895081784992,6,0.48,0.28667,0.25633,0.2504123
ann,Chinese,it,6.202471532542025,6,0.52,0.35,0.35627,0.2385566
ann,Chinese,recommended,5.088666738164904,6,0.42,0.41,0.43933,0.2423175
ann,Chinese,more,5.855248502891325,6,0.48,0.40333,0.47667,0.2439687
ann,Chinese,diversification,14.024686706253975,6,0.68,0.63333,0.64733,0.4124908
ann,Chinese,based,12.95266243508251,6,0.7,0.58333,0.73467,0.3700761
ann,Chinese,on,4.388280734699214,6,0.34,0.26333,0.304,0.2581342
ann,Chinese,risk,2.026003724663885,6,0.28,0.24333,0.326,0.1447146
ann,Chinese,tolerance,12.187459721206054,6,0.76,0.69667,0.73067,0.3207226
ann,Chinese,pushed,3.4491401586799095,6,0.32,0.26333,0.29133,0.2155713
ann,Chinese,back,2.8888985207834583,6,0.32,0.27667,0.298,0.1805562
ann,Chinese,good,5.112758295170071,6,0.36,0.21667,0.29333,0.2840421
ann,Chinese,insight,17.708879227654975,6,0.92,0.61667,0.73793,0.3849756
ann,Chinese,instead,4.228582455054387,6,0.08,0.25667,0.26133,0.3294999
ann,Chinese,just,2.163791933527762,6,0.26,0.13333,0.204,0.1664455
ann,Chinese,agreeing,5.920391909513416,6,0.48,0.31333,0.49067,0.246683
ann,Chinese,or,6.557743143189017,6,0.52,0.40333,0.406,0.2522209
ann,Chinese,arguing,18.38052270933623,6,0.94,0.66,0.65333,0.391075
ann,Chinese,asked,5.281080236525578,6,0.42,0.32,0.32667,0.25148
ann,Chinese,them,0.7711210027331331,6,0.18,0.15,0.16,0.0856801
ann,Chinese,walk,4.965810832559105,6,0.36,0.20333,0.24533,0.2758784
ann,Chinese,me,2.0774921622890847,6,0.28,0.15,0.15933,0.1483923
ann,Chinese,through,5.060552023290169,6,0.4,0.22667,0.22267,0.2530276
ann,Chinese,thinking,4.916418528051421,6,0.38,0.32667,0.36,0.2587589
ann,Chinese,so,12.480254154333297,6,0.7,0.39,0.514,0.3565787
ann,Chinese,could,1.8634370890301009,6,0.26,0.14333,0.16867,0.1433413
ann,Chinese,understand,7.128939428640444,6,0.6,0.36667,0.40533,0.2376313
ann,Chinese,better,5.587145066638153,6,0.48,0.41,0.468,0.2327977
ann,Chinese,then,13.484817975738313,6,0.66,0.17667,0.30067,0.4086308
ann,Chinese,we,1.3731654049262172,6,0.22,0.19333,0.17367,0.1248332
ann,Chinese,talked,4.6105410460578815,6,0.36,0.27667,0.314,0.2561412
ann,Chinese,some,4.46476759794227,6,0.34,0.24333,0.252,0.2626334
ann,Chinese,scenarios,17.9534634817261,6,0.92,0.77667,0.762,0.3902927
ann,Chinese,like,17.719849843970362,6,0.84,0.57333,0.56467,0.4219012
ann,Chinese,what,2.758090156951598,6,0.24,0.25,0.36333,0.2206472
ann,Chinese,would,0.8349886713975482,6,0.16,0.14,0.17133,0.1043736
ann,Chinese,happen,5.081262088626274,6,0.38,0.26333,0.284,0.2674348
ann,Chinese,if,3.655709451546671,6,0.32,0.26,0.274,0.2284818
ann,Chinese,dropped,17.361630240870834,6,0.88,0.64333,0.684,0.3945825
ann,Chinese,acknowledged,3.904763846326589,3,0.48,0.20667,0.29143,0.1626985
ann,Chinese,knew,4.291835951025704,3,0.34,0.11,0.164,0.2524609
ann,Chinese,the,1.850330247103707,3,0.22,0.07667,0.13133,0.1682118
ann,Chinese,well,7.054141653724474,3,0.5,0.24,0.35333,0.2821657
ann,Chinese,but,15.182725493915672,2,0.76,0.16,0.30033,0.3995454
ann,Chinese,explained,5.935067754933633,2,0.52,0.11667,0.306,0.2282718
ann,Chinese,was,18.73659603154872,2,0.88,0.25667,0.38067,0.4258317
ann,Chinese,managing,11.296302576485637,2,0.64,0.14333,0.31267,0.3530095
ann,Chinese,ended,2.3743706919579037,2,0.36,0.10667,0.17867,0.1319095
ann,Chinese,up,1.5944827051764492,2,0.2,0.06667,0.12933,0.1594483
ann,Chinese,compromising,20.63578616839609,2,1.04,0.27333,0.56533,0.396842
ann,Chinese,kept,5.073909341717785,1,0.4,0.04667,0.15467,0.2536955
ann,Chinese,bigger,4.559482480378287,1,0.24,0.05667,0.13333,0.3799569
ann,Chinese,position,5.347605396254998,1,0.44,0.08,0.22133,0.243073
ann,Chinese,than,5.066308952129305,1,0.46,0.07333,0.21067,0.2202743
ann,Chinese,suggested,17.6107469534157,1,0.86,0.12,0.32733,0.4095523
ann,Chinese,not,2.6784823833767715,1,0.3,0.03333,0.128,0.1785655
ann,Chinese,as,4.180343532054773,1,0.28,0.05667,0.184,0.298596
ann,Chinese,concentrated,13.476663214433728,1,0.68,0.1,0.25867,0.3963724
ann,Chinese,appreciated,10.770895313694874,1,0.58,0.10333,0.2469,0.3714102
ann,Chinese,listened,13.491566545167528,1,0.6,0.12667,0.24483,0.4497189
ziyu,Chinese,i,1.613876273121278,6,0.08,0.17333,0.15286,0.1862165
ziyu,Chinese,had,1.5076735764522742,6,0.2,0.15333,0.16167,0.1507674
ziyu,Chinese,a,1.0760409688248382,6,0.12,0.12333,0.14,0.1744931
ziyu,Chinese,client,5.286126382443059,6,0.44,0.38,0.37067,0.2402785
ziyu,Chinese,who,4.378387216679296,6,0.34,0.20667,0.244,0.2575522
ziyu,Chinese,wanted,4.847327419913317,6,0.36,0.29,0.342,0.269296
ziyu,Chinese,to,2.063527881557213,6,0.22,0.21667,0.201,0.1875934
ziyu,Chinese,put,2.403331961897809,6,0.22,0.22333,0.202,0.2152238
ziyu,Chinese,lot,1.7317324586215337,6,0.26,0.16333,0.2,0.1332102
ziyu,Chinese,of,0.9614896967161096,6,0.16,0.11667,0.195,0.1201862
ziyu,Chinese,their,2.5196597520559165,6,0.28,0.18,0.22889,0.1799757
ziyu,Chinese,portfolio,5.1920766630489235,6,0.46,0.37333,0.42133,0.2257425
ziyu,Chinese,in,6.101503833202003,6,0.42,0.48333,0.38533,0.252476
ziyu,Chinese,one,3.292075085549126,6,0.32,0.22,0.278,0.2057547
ziyu,Chinese,tech,32.077805731680776,6,1.34,0.26,0.322,0.4787732
ziyu,Chinese,stock,5.241929970475376,6,0.38,0.21667,0.287,0.2758911
ziyu,Chinese,because,9.62034219324441,6,0.54,0.61667,0.592,0.3120111
ziyu,Chinese,they,1.1931072263595888,6,0.14,0.20333,0.17467,0.1173548
ziyu,Chinese,worked,4.414858008408822,6,0.34,0.28,0.31034,0.2596975
ziyu,Chinese,that,2.1767318238928426,6,0.2,0.09667,0.18733,0.2176732
ziyu,Chinese,industry,10.726874700066846,6,0.62,0.38,0.354,0.3460282
ziyu,Chinese,and,5.1792089059615165,6,0.42,0.35,0.43667,0.246629
ziyu,Chinese,felt,1.850900900841722,6,0.26,0.2,0.27967,0.142377
ziyu,Chinese,confident,6.860099238960321,6,0.56,0.44333,0.48667,0.2450035
ziyu,Chinese,about,4.502397265934429,6,0.34,0.28667,0.25633,0.2648469
ziyu,Chinese,it,5.7628389592602245,6,0.48,0.35,0.35627,0.2401183
ziyu,Chinese,recommended,6.684949244733644,6,0.5,0.41,0.43933,0.267398
