speaker_id,accent,word,distance,n_ref,speaker_dur,am_dur,all_dur,norm_dist
harry,Chinese,client,2.0186701945146504,6,0.3,0.28,0.26422,0.134578
harry,Chinese,report,5.311181958067885,6,0.42,0.24667,0.24467,0.2529134
harry,Chinese,by,1.989980310940951,6,0.36,0.33,0.43067,0.1105545
harry,Chinese,thursday,6.043118108676939,6,0.48,0.39667,0.38533,0.2517966
harry,Chinese,for,17.59144882922419,6,0.82,0.31333,0.392,0.4290597
harry,Chinese,friday,3.2167451929599458,6,0.32,0.24333,0.225,0.2010466
harry,Chinese,meeting,5.8532186818865855,6,0.48,0.47667,0.406,0.2438841
harry,Chinese,but,4.996013580555393,3,0.32,0.04,0.08467,0.3122508
harry,Chinese,on,4.390184093537786,6,0.1,0.27,0.21333,0.3251988
harry,Chinese,wednesday,7.723177680869351,6,0.62,0.54333,0.57067,0.2491348
harry,Chinese,my,9.658454226205672,6,0.7,0.24,0.217,0.2759558
harry,Chinese,manager,3.367702330590422,6,0.38,0.34667,0.373,0.1772475
harry,Chinese,needed,3.242902097521291,6,0.36,0.30333,0.316,0.1801612
harry,Chinese,help,5.799063723581692,6,0.46,0.34,0.38733,0.2521332
harry,Chinese,with,2.719312717156227,6,0.34,0.22333,0.36333,0.1599596
harry,Chinese,an,2.544731522397193,6,0.22,0.15333,0.15933,0.2313392
harry,Chinese,urgent,7.929568594501888,6,0.58,0.34667,0.37133,0.2734334
harry,Chinese,compliance,4.7940446729418555,6,0.46,0.37,0.37767,0.2084367
harry,Chinese,request,7.323784270832149,6,0.6,0.46,0.526,0.2441261
harry,Chinese,that,8.16989696897685,6,0.74,0.59667,0.66867,0.220808
harry,Chinese,had,1.7021517402165334,6,0.22,0.16667,0.19267,0.1547411
harry,Chinese,same,7.053561305676863,6,0.52,0.24667,0.25733,0.2712908
harry,Chinese,deadline,19.34993246531749,6,1.04,0.69,0.4059,0.3721141
harry,Chinese,realized,3.9962107840725345,6,0.34,0.41333,0.41167,0.193365
harry,Chinese,couldn't,2.0154378275564486,6,0.26,0.29667,0.29,0.1358722
harry,Chinese,do,2.161756749357544,6,0.18,0.12333,0.138,0.2401952
harry,Chinese,both,3.380216174069177,6,0.32,0.27667,0.28733,0.2112635
harry,Chinese,well,3.747155361896107,6,0.44,0.44667,0.44,0.1677831
harry,Chinese,so,6.6237062084686045,5,0.1,0.37667,0.32133,0.3517012
harry,Chinese,talked,2.30199302836761,6,0.28,0.24333,0.27133,0.1644281
harry,Chinese,about,3.8030615468369575,6,0.4,0.37,0.38533,0.1901531
harry,Chinese,prioritizing,17.941298679831306,6,0.92,0.82333,0.9325,0.3900282
harry,Chinese,the,3.454939242418007,6,0.32,0.19,0.18417,0.2159337
harry,Chinese,issue,7.869170475658194,6,0.52,0.65667,0.69133,0.2396702
harry,Chinese,and,23.73789237703983,6,1.02,0.20667,0.30978,0.4654489
harry,Chinese,then,1.2604723528260209,6,0.18,0.21667,0.21333,0.1163513
harry,Chinese,reached,0.8839357902115957,6,0.24,0.23667,0.25733,0.0736613
harry,Chinese,out,1.608193025195754,6,0.2,0.23,0.248,0.1398429
harry,Chinese,directly,4.091590792854367,6,0.4,0.4,0.45267,0.2045795
harry,Chinese,let,1.4000520606167024,6,0.2,0.16,0.19,0.1400052
harry,Chinese,them,1.244812866168436,6,0.16,0.19333,0.139,0.1287737
harry,Chinese,know,1.3853618368405716,6,0.24,0.21333,0.21733,0.1154468
harry,Chinese,would,8.45157872916021,6,0.6,0.24,0.268,0.2817193
harry,Chinese,be,2.1905292435293378,6,0.26,0.14667,0.19667,0.1685022
harry,Chinese,day,3.7510465548156025,6,0.32,0.21,0.21517,0.2344404
harry,Chinese,late,5.291869900781458,6,0.48,0.48333,0.49034,0.2189739
harry,Chinese,apologized,6.753938605935569,6,0.46,0.58,0.5775,0.2328944
harry,Chinese,we,1.519832118680338,6,0.12,0.13,0.216,0.2338203
harry,Chinese,rescheduled,7.482541696564365,6,0.62,0.55,0.64867,0.2413723
harry,Chinese,monday,7.292833979749624,6,0.58,0.44333,0.47867,0.251477
harry,Chinese,appreciated,7.100036812232596,4,0.58,0.29,0.28,0.2448289
harry,Chinese,heads,2.6379545155939086,2,0.3,0.07,0.08828,0.1758636
harry,Chinese,got,0.7128744982890844,2,0.2,0.05667,0.08333,0.0712874
harry,Chinese,afternoon,9.4068850544068,2,0.72,0.24,0.304,0.2613024
lee,Chinese,earlier,2.4106876370087846,6,0.24,0.29,0.21467,0.1662543
lee,Chinese,this,1.7201551628458385,6,0.24,0.29,0.26133,0.1186314
lee,Chinese,year,2.371521080157858,6,0.38,0.37,0.36867,0.1248169
lee,Chinese,i,2.758634443724984,6,0.28,0.16333,0.2335,0.1970453
lee,Chinese,committed,3.0068631035145974,6,0.38,0.29667,0.29333,0.158256
lee,Chinese,to,3.3295729082074224,6,0.32,0.22667,0.20238,0.2080983
lee,Chinese,finishing,3.267139271624279,6,0.32,0.28667,0.29667,0.2041962
lee,Chinese,a,1.5418633418398076,6,0.24,0.29667,0.16107,0.1039458
lee,Chinese,client,2.0209390685516233,6,0.24,0.28,0.26422,0.1443528
lee,Chinese,report,2.765651805252046,6,0.32,0.24667,0.24467,0.1728532
lee,Chinese,by,2.8461751083340405,6,0.3,0.33,0.43067,0.1724955
lee,Chinese,thursday,3.881013526789449,6,0.36,0.39667,0.38533,0.1956814
lee,Chinese,for,5.5707156504979,6,0.44,0.31333,0.392,0.2532143
lee,Chinese,friday,1.3181303278029823,6,0.22,0.24333,0.225,0.1083395
lee,Chinese,meeting,5.64724204244643,6,0.62,0.47667,0.406,0.1821691
lee,Chinese,but,0.285349584732985,3,0.06,0.04,0.08467,0.0951165
lee,Chinese,on,3.981140004881004,6,0.16,0.27,0.21333,0.2948993
lee,Chinese,wednesday,8.802953253214758,6,0.64,0.54333,0.57067,0.2750923
lee,Chinese,my,2.7586143681468975,6,0.3,0.24,0.217,0.1839076
lee,Chinese,manager,2.1042068389800015,6,0.34,0.34667,0.373,0.1213965
lee,Chinese,needed,1.7816254036017256,6,0.32,0.30333,0.316,0.1113516
lee,Chinese,help,5.686548180363595,6,0.42,0.34,0.38733,0.270788
lee,Chinese,with,1.6835474750796378,6,0.14,0.22333,0.36333,0.1507654
lee,Chinese,an,1.5170572891163587,6,0.16,0.15333,0.15933,0.1896322
lee,Chinese,urgent,3.642799170351908,6,0.36,0.34667,0.37133,0.2023777
lee,Chinese,compliance,4.877284469774604,6,0.42,0.37,0.37767,0.2322516
lee,Chinese,request,6.5814255098845145,6,0.52,0.46,0.526,0.2531318
lee,Chinese,that,8.403719786891894,6,0.56,0.59667,0.66867,0.2816889
lee,Chinese,had,1.7215642872234878,6,0.22,0.16667,0.19267,0.1565058
lee,Chinese,same,1.487927880564505,6,0.26,0.24667,0.25733,0.114456
lee,Chinese,deadline,10.902988205101927,6,0.74,0.69,0.4059,0.2946754
lee,Chinese,realized,5.339825706110151,6,0.44,0.41333,0.41167,0.2427194
lee,Chinese,couldn't,1.8090400110767344,6,0.28,0.29667,0.29,0.1219578
lee,Chinese,do,1.1975405276127036,6,0.14,0.12333,0.138,0.1710772
lee,Chinese,both,2.2441400140591576,6,0.26,0.27667,0.28733,0.162227
lee,Chinese,well,5.600655770601897,6,0.42,0.44667,0.44,0.2507756
lee,Chinese,so,5.871868091311239,5,0.2,0.37667,0.32133,0.3117806
lee,Chinese,talked,2.629694767395528,6,0.3,0.24333,0.27133,0.175313
lee,Chinese,about,3.793766056213926,6,0.32,0.37,0.38533,0.2050684
lee,Chinese,prioritizing,17.30600789984827,6,0.86,0.82333,0.9325,0.4024653
lee,Chinese,the,1.1378971197799403,6,0.2,0.19,0.18417,0.1137897
lee,Chinese,issue,7.421900609415602,6,0.72,0.65667,0.69133,0.2061639
lee,Chinese,and,3.92433070218606,6,0.3,0.20667,0.30978,0.261622
lee,Chinese,then,2.6016587343528994,6,0.3,0.21667,0.21333,0.1734439
lee,Chinese,reached,2.324616499259264,6,0.3,0.23667,0.25733,0.1549744
lee,Chinese,out,2.2157758921788737,6,0.28,0.23,0.248,0.1582697
lee,Chinese,directly,4.723943537934318,6,0.46,0.4,0.45267,0.2053888
lee,Chinese,let,1.8883023106875203,6,0.22,0.16,0.19,0.1716638
lee,Chinese,them,0.7895628698644289,6,0.2,0.19333,0.139,0.0789563
lee,Chinese,know,1.5416517138781625,6,0.2,0.21333,0.21733,0.1445298
lee,Chinese,would,1.1196706339036562,6,0.24,0.24,0.268,0.0933059
lee,Chinese,be,2.2162783926193996,6,0.26,0.14667,0.19667,0.170483
lee,Chinese,day,1.9266795037724036,6,0.24,0.21,0.21517,0.1605566
lee,Chinese,late,4.948670879115313,6,0.46,0.48333,0.49034,0.2047726
lee,Chinese,apologized,6.191237525165349,6,0.62,0.58,0.5775,0.1997173
lee,Chinese,we,1.6700977616534651,6,0.16,0.13,0.216,0.2087622
lee,Chinese,rescheduled,7.039254188286537,6,0.64,0.55,0.64867,0.2199767
lee,Chinese,monday,5.202040225029416,6,0.52,0.44333,0.47867,0.2000785
ann,Chinese,earlier,2.3486346456431377,6,0.22,0.29,0.21467,0.1619748
ann,Chinese,this,2.0682868282326305,6,0.2,0.29,0.26133,0.1426405
ann,Chinese,year,5.64524209919172,6,0.46,0.37,0.36867,0.2454453
ann,Chinese,i,2.7208975087095557,6,0.26,0.16333,0.2335,0.2092998
ann,Chinese,committed,2.6416968770374294,6,0.34,0.29667,0.29333,0.1553939
ann,Chinese,to,2.8748829592479037,6,0.38,0.22667,0.20238,0.1513096
ann,Chinese,finishing,2.2558827574155327,6,0.36,0.28667,0.29667,0.1253268
ann,Chinese,a,2.8267334699213325,6,0.36,0.29667,0.16107,0.1570407
ann,Chinese,client,5.208949839365499,6,0.44,0.28,0.26422,0.2367704
ann,Chinese,report,2.9356477582185474,6,0.4,0.24667,0.24467,0.1467824
ann,Chinese,by,6.6776775313614385,6,0.52,0.33,0.43067,0.2568338
ann,Chinese,thursday,7.619469471549711,6,0.62,0.39667,0.38533,0.2457893
ann,Chinese,for,7.063078505180528,6,0.52,0.31333,0.392,0.2716569
ann,Chinese,friday,5.181254712118127,6,0.42,0.24333,0.225,0.2467264
ann,Chinese,meeting,8.87956461619049,6,0.74,0.47667,0.406,0.2399882
ann,Chinese,but,1.8623581114598793,3,0.12,0.04,0.08467,0.310393
ann,Chinese,on,3.9694803745321554,6,0.16,0.27,0.21333,0.2940356
ann,Chinese,wednesday,15.07188056617318,6,0.82,0.54333,0.57067,0.3676068
ann,Chinese,my,2.8449662517858196,6,0.36,0.24,0.217,0.1580537
ann,Chinese,manager,2.104343669829321,6,0.34,0.34667,0.373,0.1214044
ann,Chinese,needed,1.6877884923338762,6,0.32,0.30333,0.316,0.1054868
ann,Chinese,help,5.506349892624786,6,0.44,0.34,0.38733,0.2502886
ann,Chinese,with,2.831054252582524,6,0.36,0.22333,0.36333,0.1572808
ann,Chinese,an,2.5481936617149077,6,0.24,0.15333,0.15933,0.2123495
ann,Chinese,urgent,8.48637077734387,6,0.66,0.34667,0.37133,0.2571628
ann,Chinese,compliance,8.640418779552013,6,0.66,0.37,0.37767,0.2618309
ann,Chinese,request,9.076732035803367,6,0.72,0.46,0.526,0.2521314
ann,Chinese,that,17.26861797604511,6,0.94,0.59667,0.66867,0.3674174
ann,Chinese,had,1.8777374620324272,6,0.24,0.16667,0.19267,0.1564781
ann,Chinese,same,3.1976383352280044,6,0.32,0.24667,0.25733,0.1998524
ann,Chinese,deadline,16.593769359647016,6,0.88,0.69,0.4059,0.3771311
ann,Chinese,realized,3.9398549211384446,6,0.36,0.41333,0.41167,0.1906381
ann,Chinese,couldn't,2.7367895466518335,6,0.34,0.29667,0.29,0.1609876
ann,Chinese,do,2.2326940652452154,6,0.18,0.12333,0.138,0.2480771
ann,Chinese,both,1.7558999359208558,6,0.3,0.27667,0.28733,0.11706
ann,Chinese,well,7.533901431772501,6,0.58,0.44667,0.44,0.2597897
ann,Chinese,so,5.912963536676413,5,0.3,0.37667,0.32133,0.3139627
ann,Chinese,talked,2.556962514769508,6,0.36,0.24333,0.27133,0.1420535
ann,Chinese,about,7.34781262390712,6,0.54,0.37,0.38533,0.2721412
ann,Chinese,prioritizing,21.702463134102093,6,1.14,0.82333,0.9325,0.380745
ann,Chinese,the,1.7625147560947096,6,0.26,0.19,0.18417,0.1355781
ann,Chinese,issue,17.65134684757979,6,0.96,0.65667,0.69133,0.3677364
ann,Chinese,and,9.793906760962848,6,0.7,0.20667,0.30978,0.2798259
ann,Chinese,then,2.133143119462268,6,0.28,0.21667,0.21333,0.1523674
ann,Chinese,reached,2.368280177926681,6,0.3,0.23667,0.25733,0.1578853
ann,Chinese,out,2.1665826922416724,6,0.28,0.23,0.248,0.1547559
ann,Chinese,directly,7.558562678693527,6,0.56,0.4,0.45267,0.2699487
ann,Chinese,let,8.492870965733287,6,0.58,0.16,0.19,0.2928576
ann,Chinese,them,1.708515190540118,6,0.22,0.19333,0.139,0.1553196
ann,Chinese,know,2.111585647239098,6,0.28,0.21333,0.21733,0.1508275
ann,Chinese,would,5.382278546807598,6,0.44,0.24,0.268,0.244649
ann,Chinese,be,2.7423910513903045,6,0.3,0.14667,0.19667,0.1828261
ann,Chinese,day,3.811857116353208,6,0.32,0.21,0.21517,0.2382411
ann,Chinese,late,6.019882987802309,6,0.42,0.48333,0.49034,0.2490986
ann,Chinese,apologized,6.743628740308637,6,0.46,0.58,0.5775,0.2325389
ann,Chinese,we,4.628620004484097,6,0.4,0.13,0.216,0.231431
ann,Chinese,rescheduled,7.642649085147979,6,0.6,0.55,0.64867,0.254755
ann,Chinese,monday,7.1715510418410275,6,0.56,0.44333,0.47867,0.2561268
ann,Chinese,appreciated,5.826263145070289,4,0.48,0.29,0.28,0.242761
ann,Chinese,heads,1.5700906882107275,2,0.24,0.07,0.08828,0.1308409
ann,Chinese,got,1.7972083427651977,2,0.24,0.05667,0.08333,0.1497674
ann,Chinese,afternoon,15.88096917794779,2,0.86,0.24,0.304,0.3693249
ziyu,Chinese,earlier,2.41272610307684,6,0.24,0.29,0.21467,0.1663949
ziyu,Chinese,this,2.0832812006171597,6,0.2,0.29,0.26133,0.1436746
ziyu,Chinese,year,8.057856170893013,6,0.62,0.37,0.36867,0.2599308
ziyu,Chinese,i,3.5873200070482665,6,0.34,0.16333,0.2335,0.2110188
ziyu,Chinese,committed,2.620327715935741,6,0.32,0.29667,0.29333,0.1637705
ziyu,Chinese,to,1.643381974828206,6,0.28,0.22667,0.20238,0.1173844
ziyu,Chinese,finishing,2.529645352856082,6,0.34,0.28667,0.29667,0.1488027
ziyu,Chinese,a,2.9982010345796097,6,0.3,0.29667,0.16107,0.1998801
ziyu,Chinese,client,3.0213804659272405,6,0.38,0.28,0.26422,0.15902
ziyu,Chinese,report,3.0263550440332883,6,0.38,0.24667,0.24467,0.1592818
ziyu,Chinese,by,5.281313737476893,6,0.44,0.33,0.43067,0.2400597
ziyu,Chinese,thursday,4.704065459567496,6,0.42,0.39667,0.38533,0.2240031
ziyu,Chinese,for,8.067349347644546,6,0.56,0.31333,0.392,0.2881196
ziyu,Chinese,friday,2.883427490096468,6,0.38,0.24333,0.225,0.1517593
ziyu,Chinese,meeting,5.64167377836608,6,0.62,0.47667,0.406,0.1819895
ziyu,Chinese,but,0.2892004828682917,3,0.06,0.04,0.08467,0.0964002
ziyu,Chinese,on,5.82422183598752,6,0.32,0.27,0.21333,0.3640139
ziyu,Chinese,wednesday,7.159514947605042,6,0.68,0.54333,0.57067,0.210574
ziyu,Chinese,my,5.340536205844907,6,0.42,0.24,0.217,0.2543112
ziyu,Chinese,manager,18.449231442719277,6,0.86,0.34667,0.373,0.4290519
ziyu,Chinese,needed,2.43251393482637,6,0.3,0.30333,0.316,0.1603855
ziyu,Chinese,help,5.438381067731226,6,0.44,0.34,0.38733,0.2471991
ziyu,Chinese,with,22.74110336711068,6,0.96,0.22333,0.36333,0.473773
ziyu,Chinese,an,1.690279986563196,6,0.18,0.15333,0.15933,0.1878089
ziyu,Chinese,urgent,4.746298773076282,6,0.42,0.34667,0.37133,0.2260142
ziyu,Chinese,compliance,7.298082952676411,6,0.5,0.37,0.37767,0.2919233
ziyu,Chinese,request,23.715334843310888,6,1.18,0.46,0.526,0.4019548
ziyu,Chinese,that,21.634195210541137,6,1.2,0.59667,0.66867,0.3605699
ziyu,Chinese,had,1.8841142374428512,6,0.24,0.16667,0.19267,0.1570095
ziyu,Chinese,same,1.4654635032495875,6,0.24,0.24667,0.25733,0.1188214
ziyu,Chinese,deadline,11.827642533750112,6,0.76,0.69,0.4059,0.3112538
ziyu,Chinese,realized,5.312728146509351,6,0.44,0.41333,0.41167,0.2414876
ziyu,Chinese,couldn't,1.824965802873288,6,0.28,0.29667,0.29,0.1230314
ziyu,Chinese,do,1.3889420379356014,6,0.1,0.12333,0.138,0.2252338
ziyu,Chinese,both,2.0394317362688144,6,0.22,0.27667,0.28733,0.1474288
ziyu,Chinese,well,6.422352581198413,6,0.52,0.44667,0.44,0.2470136
ziyu,Chinese,so,7.949543913002327,5,0.6,0.37667,0.32133,0.2649848
ziyu,Chinese,talked,2.859765677068157,6,0.32,0.24333,0.27133,0.1787354
ziyu,Chinese,about,3.2378431558621537,6,0.36,0.37,0.38533,0.1750185
ziyu,Chinese,prioritizing,17.421759917508428,6,0.9,0.82333,0.9325,0.3871502
ziyu,Chinese,the,1.8183387797531567,6,0.24,0.19,0.18417,0.1515282
ziyu,Chinese,issue,14.97050348115476,6,0.84,0.65667,0.69133,0.3564406
ziyu,Chinese,and,19.210653503274457,6,0.86,0.20667,0.30978,0.4467594
ziyu,Chinese,then,1.7131774199186474,6,0.24,0.21667,0.21333,0.1427648
ziyu,Chinese,reached,1.6399167698323749,6,0.26,0.23667,0.25733,0.1261474
ziyu,Chinese,out,1.395598919175315,6,0.24,0.23,0.248,0.1162999
ziyu,Chinese,directly,8.702572040493648,6,0.68,0.4,0.45267,0.255958
ziyu,Chinese,let,0.4271101531327139,6,0.16,0.16,0.19,0.0533888
ziyu,Chinese,them,1.6044524405907057,6,0.22,0.19333,0.139,0.1458593
ziyu,Chinese,know,1.4592259516784052,6,0.24,0.21333,0.21733,0.1216022
ziyu,Chinese,would,2.152595554190652,6,0.28,0.24,0.268,0.1537568
ziyu,Chinese,be,20.894498487910763,6,0.92,0.14667,0.19667,0.4542282
ziyu,Chinese,apologized,8.19369220818479,6,0.36,0.58,0.5775,0.2825411
ziyu,Chinese,we,3.2268290682928,6,0.26,0.13,0.216,0.2482176
ziyu,Chinese,rescheduled,35.020757291141344,6,1.8,0.55,0.64867,0.3891195
ziyu,Chinese,monday,6.74862689809651,6,0.54,0.44333,0.47867,0.2499491
ziyu,Chinese,appreciated,2.844270058675062,4,0.46,0.29,0.28,0.1236639
ziyu,Chinese,got,1.8998460278533469,2,0.24,0.05667,0.08333,0.1583205
ziyu,Chinese,afternoon,5.029477867326016,2,0.66,0.24,0.304,0.1524084
julia,Chinese,earlier,1.6834889960282071,6,0.2,0.29,0.21467,0.1161027
julia,Chinese,this,1.8674197208835703,6,0.26,0.29,0.26133,0.1287876
julia,Chinese,year,4.019385095210543,6,0.32,0.37,0.36867,0.2172641
julia,Chinese,i,2.0405997557881825,6,0.12,0.16333,0.2335,0.2498694
julia,Chinese,committed,2.484608021434671,6,0.26,0.29667,0.29333,0.1675017
julia,Chinese,to,1.5435061093008418,6,0.26,0.22667,0.20238,0.1187312
julia,Chinese,finishing,2.0212497094952937,6,0.26,0.28667,0.29667,0.1410174
julia,Chinese,a,2.702869617568052,6,0.28,0.29667,0.16107,0.1822159
julia,Chinese,client,1.9940540900159271,6,0.22,0.28,0.26422,0.1424324
julia,Chinese,report,1.936179738456402,6,0.28,0.24667,0.24467,0.1382986
julia,Chinese,by,1.6133529985696964,6,0.34,0.33,0.43067,0.0949031
julia,Chinese,thursday,4.2193649042509955,6,0.4,0.39667,0.38533,0.2109682
julia,Chinese,for,2.747356607029397,6,0.32,0.31333,0.392,0.1717098
julia,Chinese,friday,1.3143962041421913,6,0.22,0.24333,0.225,0.1080326
julia,Chinese,meeting,6.869481795254095,6,0.5,0.47667,0.406,0.2747793
julia,Chinese,on,4.231586182017295,6,0.18,0.27,0.21333,0.3134508
julia,Chinese,wednesday,6.676801154678848,6,0.58,0.54333,0.57067,0.2302345
julia,Chinese,my,1.803537354635795,6,0.18,0.24,0.217,0.1502948
julia,Chinese,manager,3.3651439039507296,6,0.38,0.34667,0.373,0.1771128
julia,Chinese,needed,1.6949719567128712,6,0.32,0.30333,0.316,0.1059357
julia,Chinese,help,2.4284930396228854,6,0.38,0.34,0.38733,0.1278154
julia,Chinese,with,2.0654828869920094,6,0.26,0.22333,0.36333,0.1588833
julia,Chinese,an,1.547019973322539,6,0.16,0.15333,0.15933,0.1933775
julia,Chinese,urgent,3.5975423396531654,6,0.36,0.34667,0.37133,0.1998635
julia,Chinese,compliance,4.684395266026911,6,0.42,0.37,0.37767,0.2230664
julia,Chinese,request,6.03657638732269,6,0.48,0.46,0.526,0.251524
julia,Chinese,that,10.69927398927408,6,0.8,0.59667,0.66867,0.2674818
julia,Chinese,had,1.1445015313913218,6,0.18,0.16667,0.19267,0.1271668
julia,Chinese,same,1.4628825156741796,6,0.22,0.24667,0.25733,0.1186121
julia,Chinese,deadline,9.07043495519122,6,0.72,0.69,0.4059,0.2519565
julia,Chinese,realized,3.924555293131812,6,0.42,0.41333,0.41167,0.1868836
julia,Chinese,couldn't,2.7631697575301213,6,0.32,0.29667,0.29,0.1726981
julia,Chinese,do,1.2084612145340632,6,0.14,0.12333,0.138,0.1726373
julia,Chinese,both,3.5142307052920736,6,0.32,0.27667,0.28733,0.2196394
julia,Chinese,well,3.696264971308039,6,0.44,0.44667,0.44,0.1655044
julia,Chinese,so,8.742039791369129,5,0.66,0.37667,0.32133,0.2649103
julia,Chinese,talked,2.0444828065554166,6,0.22,0.24333,0.27133,0.1680397
julia,Chinese,about,4.035830474170795,6,0.4,0.37,0.38533,0.2017915
julia,Chinese,prioritizing,20.05901767006085,6,1.06,0.82333,0.9325,0.378472
